time,u-speed,v-speed,pre_temp,humity,pressure,predict_speed,real_speed,theoryp,real_power
2016/9/15 14:00,-3.19,8.05,16.53,45.03,892.32,8.65901842,10.99,46813.41,11801.21
2016/9/15 14:15,-3.31,8.33,16.37,45.59,892.34,8.963537248,10.95,46428.9,11976.69
2016/9/15 14:30,-3.4,8.5,16.22,46.15,892.38,9.154780172,10.94,46589.18,11682.26
2016/9/15 14:45,-3.48,8.56,16.09,46.63,892.4,9.240346314,10.95,46546.34,11691.77
2016/9/15 15:00,-3.53,8.51,15.99,46.98,892.44,9.213088516,10.81,45958.83,11372.22
2016/9/15 15:15,-3.58,8.42,15.91,47.25,892.48,9.14946993,10.45,44468.27,11038.48
2016/9/15 15:30,-3.6,8.27,15.86,47.38,892.51,9.019584248,10.35,43952.02,10050.38
2016/9/15 15:45,-3.55,8.06,15.82,47.45,892.51,8.807161858,10,42090.81,10046.14
2016/9/15 16:00,-1.5,6.72,17.1,42.14,892.99,6.885375807,9.91,41847.86,10036.74
2016/9/15 16:15,-1.45,6.2,17.12,41.91,892.89,6.36729927,9.43,38548.18,9782.29
2016/9/15 16:30,-1.38,5.58,17.2,41.47,892.84,5.748112734,9.1,36417.75,8333.11
2016/9/15 16:45,-1.26,4.89,17.28,41.01,892.81,5.049722765,8.89,34815.78,8067.46
2016/9/15 17:00,-1.18,4.25,17.32,40.69,892.77,4.410770908,8.45,31782.48,7581.03
2016/9/15 17:15,-1.04,3.61,17.4,40.22,892.76,3.756820464,8.32,30780.99,7133.63
2016/9/15 17:30,-0.87,3.08,17.47,39.8,892.76,3.200515583,8.13,29370.77,6709.76
2016/9/15 17:45,-0.79,2.76,17.48,39.63,892.74,2.870836115,7.98,28249.21,6927.98
2016/9/15 18:00,-0.81,2.64,17.45,39.59,892.72,2.761467001,7.85,27290.74,7601.39
2016/9/15 18:15,-0.87,2.56,17.42,39.54,892.64,2.703793631,7.61,25583.13,7336.62
2016/9/15 18:30,-0.95,2.48,17.43,39.36,892.48,2.655729655,7.45,24329.32,7799.08
2016/9/15 18:45,-1,2.27,17.48,39.06,892.35,2.480503981,7.28,23126.4,9566.95
2016/9/15 19:00,-1.06,2.04,17.54,38.75,892.21,2.298956285,7.23,22735.24,9608.35
2016/9/15 19:15,-1.22,1.87,17.57,38.55,892.16,2.232778538,7.05,21358.2,10744.44
2016/9/15 19:30,-1.54,1.86,17.53,38.52,892.06,2.414787775,7.01,21075.44,12257.03
2016/9/15 19:45,-2,2.02,17.43,38.66,892,2.84260444,7.01,21032.62,12316.74
2016/9/15 20:00,-2.46,2.28,17.26,38.98,891.95,3.354101966,6.84,19853.59,11535.02
2016/9/15 20:15,-2.8,2.61,17.06,39.42,891.92,3.82780616,6.64,18414.74,10653.12
2016/9/15 20:30,-2.93,2.93,16.88,39.77,891.9,4.143645738,6.46,17102.05,9842.23
2016/9/15 20:45,-2.9,3.15,16.77,39.96,891.86,4.281646879,6.36,16426.28,9503.55
2016/9/15 21:00,-2.77,3.29,16.72,39.94,891.81,4.300813876,6.13,14954.73,8512.02
2016/9/15 21:15,-2.59,3.44,16.7,39.74,891.74,4.306007431,6.1,14613.8,8261.49
2016/9/15 21:30,-2.36,3.57,16.7,39.37,891.71,4.279544368,6.36,16325.01,9325.34
2016/9/15 21:45,-2.1,3.7,16.67,38.94,891.58,4.254409477,6.19,15070.49,8531.73
2016/9/15 22:00,-1.83,3.86,16.63,38.48,891.61,4.271826307,5.88,13099.06,7258.78
2016/9/15 22:15,-1.62,4.03,16.56,38.12,891.66,4.343420311,5.52,10826.54,6100.72
2016/9/15 22:30,-1.49,4.21,16.48,37.9,891.63,4.465892968,4.79,7003.52,4072.19
2016/9/15 22:45,-1.45,4.38,16.41,37.78,891.61,4.61377286,4.27,5117.73,2895.03
2016/9/15 23:00,-1.46,4.5,16.37,37.72,891.57,4.730919572,3.91,4484.6,2370.73
2016/9/15 23:15,-1.49,4.6,16.32,37.7,891.53,4.835297302,4.06,6463.21,3262.7
2016/9/15 23:30,-1.51,4.69,16.29,37.69,891.51,4.92708839,5.21,12146.75,6910.99
2016/9/15 23:45,-1.51,4.76,16.28,37.64,891.5,4.993766114,5.83,15077.09,8858.63
2016/9/16 0:00,-1.49,4.83,16.26,37.57,891.49,5.054601864,5.62,14015.15,8101.55
2016/9/16 0:15,-1.41,4.88,16.24,37.44,891.42,5.079616127,5.1,12329,7052.27
2016/9/16 0:30,-1.31,4.87,16.24,37.21,891.36,5.043114117,5.26,12470.42,7039.17
2016/9/16 0:45,-1.14,4.77,16.3,36.99,891.38,4.904334817,5.29,12119.65,6656.57
2016/9/16 1:00,-0.92,4.7,16.44,36.71,891.54,4.789196175,4.62,9143.49,4728.79
2016/9/16 1:15,-0.65,4.52,16.6,36.54,891.68,4.566497564,3.66,4519.72,2056.43
2016/9/16 1:30,-0.39,4.37,16.76,36.52,891.74,4.387368232,3.41,3319.09,1420.99
2016/9/16 1:45,-0.07,4.02,17.03,36.38,891.78,4.020609407,4.11,5424.36,2773.4
2016/9/16 2:00,0.29,3.54,17.39,35.92,891.85,3.551858668,4.73,7879.18,4268.2
2016/9/16 2:15,0.72,2.89,17.78,35.1,891.95,2.978338463,5.46,10901.11,6069.57
2016/9/16 2:30,0.9,2.6,18.02,34.96,891.96,2.751363298,5.38,10569.98,6147.3
2016/9/16 2:45,0.91,2.83,18.25,35.04,892.02,2.972709202,6.52,17927.63,10991.77
2016/9/16 3:00,0.98,3.03,18.53,34.68,891.99,3.184540783,7.97,28177.44,18069.19
2016/9/16 3:15,1.05,3.11,18.85,34.03,892.07,3.282468583,7.69,26089.78,16444.29
2016/9/16 3:30,1.06,3.21,19.16,33.38,892.07,3.38048813,8.04,28702.49,18973.95
2016/9/16 3:45,1,3.27,19.48,32.61,892.06,3.419488266,8.47,31688.73,22080.18
2016/9/16 4:00,0.88,3.29,19.79,31.83,891.99,3.405657058,8.77,34294.98,24160.93
2016/9/16 4:15,0.65,3.35,20.1,31.16,891.95,3.412477106,8.54,32541.23,22475.26
2016/9/16 4:30,0.27,3.48,20.39,30.61,891.91,3.490458423,8.18,29767.83,19131.32
2016/9/16 4:45,-0.1,3.64,20.68,30.02,891.83,3.641373367,8.39,31161.87,16457.23
2016/9/16 5:00,-0.53,3.76,20.96,29.49,891.78,3.797169999,8.8,34222.48,15995.39
2016/9/16 5:15,-1.03,3.72,21.2,28.94,891.74,3.85996114,9.49,39293.37,16158.37
2016/9/16 5:30,-1.52,3.6,21.4,28.65,891.68,3.907735917,9.8,41253.98,16455.4
2016/9/16 5:45,-2.02,3.52,21.55,28.54,891.65,4.058423339,9.51,39187.86,15122.27
2016/9/16 6:00,-2.57,3.44,21.66,28.62,891.63,4.294007452,9.62,40143.75,15899.49
2016/9/16 6:15,-3.07,3.28,21.75,28.69,891.61,4.492582776,9.43,38986.97,15967.98
2016/9/16 6:30,-3.48,3.26,21.84,28.78,891.61,4.768437899,9.23,37592.61,16170.03
2016/9/16 6:45,-3.72,3.25,21.94,28.87,891.59,4.939726713,9.27,37771.52,15759.33
2016/9/16 7:00,-3.87,3.17,22.01,28.95,891.28,5.002579335,9.24,37403.58,17966.88
2016/9/16 7:15,-4.07,3.03,22.07,28.99,891.12,5.074031927,9.01,35972.39,21189.53
2016/9/16 7:30,-4.37,2.58,22.09,29.13,891.04,5.074770931,8.84,34871.03,24096.92
2016/9/16 7:45,-4.65,2.03,22.09,29.31,891,5.073795424,8.62,33203.51,23878.53
2016/9/16 8:00,-4.89,1.54,22.1,29.5,890.96,5.126763111,8.54,32681.29,23250.26
2016/9/16 8:15,-5.1,1.09,22.09,29.7,890.93,5.215179767,8.72,33902.87,24853.77
2016/9/16 8:30,-5.3,0.69,22.09,29.85,890.9,5.344726373,8.99,35884.17,26036.71
2016/9/16 8:45,-5.52,0.25,22.07,30.02,890.86,5.525658332,8.95,35655.76,24460.26
2016/9/16 9:00,-5.77,-0.18,22.03,30.22,890.84,5.772806943,8.74,34212.47,22868.39
2016/9/16 9:15,-6.03,-0.58,21.97,30.45,890.78,6.057829644,9.26,38119.84,24104.07
2016/9/16 9:30,-6.29,-0.91,21.9,30.68,890.75,6.355485819,9.21,37687.63,23472.12
2016/9/16 9:45,-6.57,-1.2,21.8,31,890.79,6.678689991,8.74,34110.37,24260.32
2016/9/16 10:00,-6.85,-1.36,21.68,31.41,890.76,6.983702456,8.36,31182.79,22039.39
2016/9/16 10:15,-7.04,-1.45,21.5,31.95,890.75,7.187774343,9.13,37024.74,27913.11
2016/9/16 10:30,-7.15,-1.5,21.33,32.51,890.85,7.3056485,8.73,33941,24631.61
2016/9/16 10:45,-7.19,-1.53,21.09,33.22,890.91,7.350986328,8.78,34378.31,25052.01
2016/9/16 11:00,-7.21,-1.44,20.84,33.99,890.9,7.352394168,9.04,36394.25,26780.71
2016/9/16 11:15,-7.09,-1.26,20.53,34.96,891.05,7.201090195,9.18,37361.88,27917.3
2016/9/16 11:30,-6.89,-1.07,20.19,36.09,891.1,6.972589189,9.04,36237.31,27055.97
2016/9/16 11:45,-6.66,-0.68,19.87,37.1,891.15,6.694624709,9.22,37565.74,28081.83
2016/9/16 12:00,-6.42,-0.38,19.6,37.96,891.27,6.431236273,9.06,36313.76,26616.15
2016/9/16 12:15,-6.21,-0.05,19.3,38.77,891.28,6.210201285,9.16,37048.45,28442.86
2016/9/16 12:30,-5.76,0.55,19.06,39.36,891.28,5.786199098,9.38,37159.44,28120.02
2016/9/16 12:45,-4.88,1.5,18.91,39.72,891.37,5.105330548,9.31,36606.62,26525.43
2016/9/16 13:00,-3.9,2.61,18.82,39.85,891.35,4.692771036,9.26,36320.71,26003.79
2016/9/16 13:15,-2.92,4.1,18.87,39.45,891.34,5.03352759,8.9,33850.71,12247.13
2016/9/16 13:30,-2.07,5.41,18.89,39.23,891.36,5.792495145,9.42,37310.63,16605.58
2016/9/16 13:45,-1.63,6.02,18.86,39.2,891.4,6.236769997,9.18,35848.37,13431.34
2016/9/16 14:00,-1.41,6.29,18.79,39.29,891.52,6.446099596,9.37,37009.92,16671.97
2016/9/16 14:15,-1.14,6.38,18.72,39.38,891.62,6.481049298,8.95,34232.57,6657.43
2016/9/16 14:30,-0.84,6.22,18.69,39.27,891.68,6.276463973,9.35,36769.44,16364.17
2016/9/16 14:45,-0.32,5.88,18.67,39.04,891.84,5.888701045,9.31,36608.02,27601.6
2016/9/16 15:00,0.54,5.37,18.67,38.59,892,5.397082545,9.19,35702.96,25242.78
2016/9/16 15:15,1.26,4.68,18.67,38.18,892.12,4.846648326,8.71,32944.53,23707.25
2016/9/16 15:30,1.44,4.02,18.64,37.95,892.23,4.270128804,8.55,31451.37,22237.33
2016/9/16 15:45,1.28,3.53,18.61,37.78,892.29,3.754903461,8.27,29547.55,14908.49
2016/9/16 16:00,0.31,3.21,19.56,37.43,892.01,3.224934108,8.17,29738.17,14660.16
2016/9/16 16:15,0.12,3.06,19.48,37.57,891.93,3.062352037,8.44,31624.89,20548.42
2016/9/16 16:30,-0.04,2.99,19.41,37.63,891.89,2.990267547,8.18,29696.81,15056.29
2016/9/16 16:45,-0.18,2.92,19.36,37.6,891.87,2.925542685,7.96,28098.26,10165.65
2016/9/16 17:00,-0.3,2.91,19.31,37.51,891.85,2.925423046,7.99,28250.01,17084.17
2016/9/16 17:15,-0.35,2.88,19.29,37.27,891.85,2.901189411,7.71,26272.93,16030.53
2016/9/16 17:30,-0.32,2.88,19.27,37,891.85,2.897723244,7.73,26455.28,16206.38
2016/9/16 17:45,-0.17,2.91,19.26,36.75,891.84,2.914961406,7.63,25677.9,15458.6
2016/9/16 18:00,0.11,2.94,19.24,36.6,891.83,2.942057103,7.17,22325.11,13046.63
2016/9/16 18:15,0.44,2.95,19.19,36.6,891.71,2.982633065,7.4,23964.72,13861.65
2016/9/16 18:30,0.72,2.89,19.12,36.72,891.53,2.978338463,7.17,22222.67,12392.55
2016/9/16 18:45,0.84,2.79,19.07,36.81,891.57,2.913708977,7.07,21571.83,11951.62
2016/9/16 19:00,0.85,2.61,19.03,36.88,891.55,2.744922585,7.2,22507.12,12690.63
2016/9/16 19:15,0.86,2.41,18.99,36.96,891.55,2.558847397,7.01,21129.35,11958.86
2016/9/16 19:30,0.94,2.26,18.93,37.1,891.54,2.447692791,6.89,20220.38,11216.11
2016/9/16 19:45,0.98,2.2,18.87,37.23,891.47,2.40840196,7.3,23349.62,12946.82
2016/9/16 20:00,0.91,2.14,18.82,37.3,891.43,2.325446194,7.55,25155.07,14811.93
2016/9/16 20:15,0.83,2.05,18.8,37.28,891.34,2.211650967,7.66,25883.82,15627.12
2016/9/16 20:30,0.79,2,18.8,37.22,891.3,2.150372061,7.69,26159.82,15861.25
2016/9/16 20:45,0.71,2.03,18.82,37.07,891.38,2.150581317,7.52,24895.07,14954.94
2016/9/16 21:00,0.49,2.05,18.83,36.9,891.41,2.107747613,7.33,23502.34,13668.25
2016/9/16 21:15,0.17,2.06,18.85,36.73,891.41,2.067002661,7.27,23042.61,12988.56
2016/9/16 21:30,-0.18,2.09,18.89,36.5,891.4,2.097736876,7.3,23239.19,13405.56
2016/9/16 21:45,-0.54,2.22,18.91,36.3,891.37,2.284731932,7.4,24002.39,13929.29
2016/9/16 22:00,-0.83,2.44,18.9,36.19,891.44,2.577304794,7.34,23537.21,13589.89
2016/9/16 22:15,-0.94,2.73,18.88,36.07,891.52,2.887299777,6.79,19423.88,10723.31
2016/9/16 22:30,-0.83,3,18.88,35.91,891.52,3.112699793,6.16,14997.56,7932.98
2016/9/16 22:45,-0.53,3.18,18.88,35.7,891.53,3.223864141,5.89,13423.31,7251.64
2016/9/16 23:00,0,3.25,18.88,35.45,891.54,3.25,6.3,16195.98,9040.68
2016/9/16 23:15,0.65,3.24,18.82,35.12,891.56,3.304557459,6.56,17953.31,10127.61
2016/9/16 23:30,1.09,3.11,18.79,34.33,891.59,3.295481755,6.04,14626.07,8154.32
2016/9/16 23:45,1.04,2.96,18.76,33.19,891.61,3.137387448,4.83,8456.61,4512.69
2016/9/17 0:00,0.71,2.95,18.71,32.09,891.63,3.03423796,4.05,5706.87,2659.76
2016/9/17 0:15,0.45,3.02,18.64,31.27,891.6,3.053342431,3.18,3210.86,1169.33
2016/9/17 0:30,0.38,2.98,18.6,30.73,891.48,3.00413049,2.8,2339.64,713.55
2016/9/17 0:45,0.39,2.88,18.59,30.48,891.68,2.90628629,3.36,3490.24,1250.33
2016/9/17 1:00,0.44,2.72,18.65,30.26,892.04,2.755358416,3.34,3449.29,1192.43
2016/9/17 1:15,0.44,2.56,18.7,30.23,892.28,2.597537295,3.57,3756.04,1384.26
2016/9/17 1:30,0.48,2.31,18.83,30.03,892.45,2.359343129,4.03,5722.18,2585.87
2016/9/17 1:45,0.44,2.01,18.93,30.1,892.53,2.057595684,4.47,8495.13,4454.97
2016/9/17 2:00,0.43,1.49,19.12,30.05,892.58,1.550806242,5.9,15806.38,9070.18
2016/9/17 2:15,0.58,0.63,19.39,29.23,892.61,0.856329376,7.21,22852.08,13934.76
2016/9/17 2:30,0.61,0.12,19.56,28.57,892.66,0.621691242,7.97,28277.65,17770.76
2016/9/17 2:45,0.56,-0.19,19.73,28.2,892.72,0.591354378,8.42,31735.91,20777.88
2016/9/17 3:00,0.53,-0.38,19.9,27.91,892.84,0.652150289,8.8,34394.39,23372.01
2016/9/17 3:15,0.52,-0.55,20.1,27.6,892.98,0.756901579,8.93,35283.94,24612.95
2016/9/17 3:30,0.51,-0.74,20.29,27.4,893.04,0.898721314,8.89,34968.76,23969.44
2016/9/17 3:45,0.49,-0.93,20.51,27.07,893.11,1.051189802,8.79,34244.37,23252.65
2016/9/17 4:00,0.5,-1.09,20.75,26.47,893.12,1.199208072,8.13,29473.81,18844.2
2016/9/17 4:15,0.61,-1.18,21.02,25.6,893.11,1.328344835,7.77,26711.33,16265.82
2016/9/17 4:30,0.8,-1.23,21.26,24.62,893.1,1.467276388,7.73,26409.95,15843.02
2016/9/17 4:45,0.99,-1.3,21.45,23.72,893.08,1.634044063,7.67,26101.07,15657.99
2016/9/17 5:00,1.08,-1.42,21.61,22.89,893.08,1.784040358,7.36,23776.86,13904.32
2016/9/17 5:15,1.12,-1.55,21.77,22.2,893.08,1.912302277,7.92,27836.37,17006.32
2016/9/17 5:30,1.11,-1.66,21.89,21.7,893.08,1.996922632,8.12,29504.91,18820.52
2016/9/17 5:45,1.06,-1.77,22.02,21.21,893.08,2.063128692,7.46,25165.9,15455.54
2016/9/17 6:00,1.01,-1.87,22.16,20.73,893.08,2.125323505,6.69,20520.46,12232.93
2016/9/17 6:15,0.98,-1.97,22.29,20.37,893.13,2.200295435,6.57,19653.77,11557.06
2016/9/17 6:30,0.95,-2.1,22.39,20.21,893.1,2.304886114,7.08,22474.99,12741.64
2016/9/17 6:45,0.87,-2.22,22.48,20.15,893.09,2.384386714,6.87,21254.11,12603.65
2016/9/17 7:00,0.78,-2.31,22.57,20.11,893.06,2.438134533,6.7,20912.02,12668.56
2016/9/17 7:15,0.75,-2.31,22.64,20.02,892.98,2.428703358,6.75,21777.81,13339.22
2016/9/17 7:30,0.71,-2.22,22.74,19.78,892.96,2.330772404,6.51,21021.83,12744.99
2016/9/17 7:45,0.68,-2.03,22.84,19.43,892.92,2.140864311,5.27,14946.74,8824.98
2016/9/17 8:00,0.69,-1.78,22.94,19.1,892.82,1.909057359,3.72,7303.13,3859.36
2016/9/17 8:15,0.77,-1.55,23.04,18.79,892.74,1.730722393,2.47,2726.04,781.21
2016/9/17 8:30,0.92,-1.37,23.13,18.5,892.67,1.650242406,2.07,2247.86,232.02
2016/9/17 8:45,1.12,-1.26,23.21,18.25,892.58,1.685823241,2.86,3504.01,768.79
2016/9/17 9:00,1.32,-1.24,23.29,18.01,892.54,1.811077028,3.88,6293.56,2399.92
2016/9/17 9:15,1.5,-1.28,23.35,17.82,892.53,1.971902635,4.94,9961.66,5087.5
2016/9/17 9:30,1.67,-1.38,23.4,17.67,892.52,2.166402548,5.37,11784.56,6676.71
2016/9/17 9:45,1.81,-1.5,23.43,17.59,892.56,2.350765833,6.09,15225.53,8602.28
2016/9/17 10:00,1.87,-1.61,23.46,17.55,892.61,2.467589917,6.54,17840.72,10097.99
2016/9/17 10:15,1.84,-1.67,23.46,17.54,892.67,2.48485412,6.66,18596.74,10715.12
2016/9/17 10:30,1.74,-1.7,23.46,17.52,892.72,2.432611765,6.67,18645.81,10944.18
2016/9/17 10:45,1.64,-1.72,23.44,17.51,892.75,2.376552124,6.89,20251.24,12001.62
2016/9/17 11:00,1.54,-1.73,23.42,17.48,892.81,2.316139029,6.46,17045.32,9791.58
2016/9/17 11:15,1.48,-1.76,23.37,17.59,892.86,2.299565176,6.3,15890.72,9066.46
2016/9/17 11:30,1.39,-1.81,23.27,18.19,892.92,2.282148111,6.27,15698.82,8687.87
2016/9/17 11:45,1.32,-1.98,23.1,18.81,892.97,2.379663842,6.59,17832.36,9713.09
2016/9/17 12:00,1.13,-2.19,22.9,19.42,893.03,2.464345755,6.58,17863.82,9821.27
2016/9/17 12:15,0.57,-2.34,22.61,20.59,893.1,2.40842272,6.29,16023.29,8831.69
2016/9/17 12:30,-0.78,-1.94,22.18,22.98,893.08,2.090932806,6.19,15485.14,8282.25
2016/9/17 12:45,-2.28,-0.74,21.93,24.96,893.23,2.397081559,6.27,16000.78,8583.83
2016/9/17 13:00,-3.06,0.28,21.89,25.49,893.47,3.072783754,6.38,16660.71,8280.98
2016/9/17 13:15,-3.33,0.97,21.78,25.8,893.64,3.468400208,6.39,16582.95,8999.91
2016/9/17 13:30,-3.32,1.45,21.7,25.94,893.76,3.622830385,6.23,15450.81,8396.46
2016/9/17 13:45,-3.23,1.77,21.64,26,893.85,3.683177976,5.66,11753.85,6213.25
2016/9/17 14:00,-3.2,2.06,21.55,26.12,893.9,3.805732518,5,8227.1,4191.52
2016/9/17 14:15,-3.14,2.31,21.48,26.1,893.96,3.898166236,4.26,5280.51,2584.42
2016/9/17 14:30,-2.87,2.54,21.45,25.81,893.99,3.832557893,3.81,4243.27,1800.48
2016/9/17 14:45,-2.43,2.92,21.4,25.49,894.06,3.798855091,3.24,2978.32,965.54
2016/9/17 15:00,-2.03,3.48,21.31,25.34,894.16,4.028808757,2.59,1867.03,145.71
2016/9/17 15:15,-1.71,3.99,21.23,25.22,894.27,4.34099067,2.61,2499.8,112.29
2016/9/17 15:30,-1.42,4.33,21.16,25.12,894.39,4.556895873,2.26,1580.33,130.71
2016/9/17 15:45,-1.13,4.56,21.1,24.93,894.48,4.697925074,2.16,1345.35,3.62
2016/9/17 16:00,0.42,2.35,21.94,22.01,894.63,2.387236896,2.15,1322.64,2.34
2016/9/17 16:15,0.6,1.68,21.86,21.93,894.56,1.78392825,2.78,2219.05,333.61
2016/9/17 16:30,0.55,1.33,21.76,21.91,894.55,1.439235908,3.64,4396,1353.92
2016/9/17 16:45,0.42,1.23,21.73,21.77,894.47,1.299730741,5.19,10469.17,4836.83
2016/9/17 17:00,0.32,1.42,21.72,21.66,894.42,1.455609838,6.04,14679.12,7462.25
2016/9/17 17:15,0.28,1.71,21.7,21.6,894.37,1.732772345,6.18,15969.08,8248.97
2016/9/17 17:30,0.29,1.91,21.68,21.57,894.33,1.931890266,6.56,18456.1,9850.63
2016/9/17 17:45,0.38,2.05,21.61,21.65,894.32,2.084922061,6.6,18462.41,9815.3
2016/9/17 18:00,0.55,2.12,21.52,21.79,894.29,2.190182641,6.97,21028.56,11338.01
2016/9/17 18:15,0.73,2.21,21.4,21.99,894.19,2.327444951,6.28,16259.65,8452.37
2016/9/17 18:30,1.09,2.55,21.23,22.33,893.99,2.773193105,6.46,17371.94,8786.72
2016/9/17 18:45,1.3,2.43,21.13,22.55,893.97,2.755884613,6.99,20932.05,11040.55
2016/9/17 19:00,1.66,2.04,21.05,22.76,894.19,2.630057034,6.86,20198.01,10818.14
2016/9/17 19:15,1.75,1.85,20.93,23.02,894.27,2.546566316,7.49,24659.94,13375.2
2016/9/17 19:30,1.54,1.73,20.88,23.12,894.31,2.316139029,6.5,17412.33,9055.38
2016/9/17 19:45,0.94,1.96,20.9,23.03,894.23,2.173752516,5.91,13195.64,6925.26
2016/9/17 20:00,0.48,2.39,20.91,23.04,894.13,2.437724349,5.3,9468.55,4883.34
2016/9/17 20:15,0.5,2.56,20.94,23.05,894.05,2.608371139,4.69,6701.05,3332.47
2016/9/17 20:30,1.02,2.66,20.91,23.19,893.95,2.848859421,3.75,4037.78,1662.55
2016/9/17 20:45,1.86,3.26,20.62,23.87,893.89,3.753291888,3.19,3231.04,1128.1
2016/9/17 21:00,2.34,3.94,20.2,24.9,893.84,4.582488407,2.33,1692.64,405.08
2016/9/17 21:15,2.39,4.19,19.96,25.58,893.84,4.823712263,1.52,642.14,-68.31
2016/9/17 21:30,2.43,4.14,19.87,25.81,893.83,4.800468727,1.76,728.04,-76.47
2016/9/17 21:45,2.41,4.03,19.86,25.83,893.84,4.695636272,1.96,900.45,-64.66
2016/9/17 22:00,2.17,4.05,19.86,25.8,893.95,4.594714355,2.15,1139.1,-35.39
2016/9/17 22:15,1.98,3.96,19.9,25.75,894.07,4.427414595,2.15,1137,-51.04
2016/9/17 22:30,1.84,3.78,19.95,25.67,894.12,4.204045671,2.05,1023.11,-42.82
2016/9/17 22:45,1.62,3.61,20.02,25.6,894.16,3.956829539,2.04,998.8,-59.9
2016/9/17 23:00,1.75,3.48,20.06,25.61,894.22,3.895240686,3.2,2642.77,628.65
2016/9/17 23:15,1.59,3.5,20.09,25.62,894.23,3.844229442,3.47,3015.59,1031.38
2016/9/17 23:30,1.06,3.84,20.11,25.68,894.17,3.983616447,4.21,4912.37,2335.17
2016/9/17 23:45,0.92,3.96,20.14,25.73,894.14,4.065464303,3.99,4195.74,1968.89
2016/9/18 0:00,1.02,3.7,20.22,25.68,894.17,3.838020323,3.51,3093.8,1128.38
2016/9/18 0:15,1.32,3.03,20.29,25.55,894.21,3.305041603,3.51,3074.74,1129.41
2016/9/18 0:30,1.53,2.07,20.27,25.57,894.11,2.574062936,2.84,2033.2,299.98
2016/9/18 0:45,1.38,1.53,20.17,25.77,894.19,2.06041258,3.71,3680.65,1530.13
2016/9/18 1:00,1.04,1.68,20.2,25.68,894.42,1.975854246,4.48,5638.17,2876.54
2016/9/18 1:15,0.92,1.86,20.27,25.53,894.52,2.075090359,4.1,4561.61,2154.83
2016/9/18 1:30,1.1,1.69,20.27,25.56,894.59,2.016457289,3.54,3594.31,1464.51
2016/9/18 1:45,0.97,1.5,20.26,25.66,894.63,1.786309044,3.25,2983.07,1001
2016/9/18 2:00,0.57,1.42,20.3,25.63,894.66,1.530130713,2.87,2200.14,408.18
2016/9/18 2:15,0.24,1.33,20.36,25.78,894.7,1.351480669,2.52,1604.54,61.4
2016/9/18 2:30,-0.09,1.15,20.45,26.1,894.71,1.153516363,2.26,1269.6,-19.68
2016/9/18 2:45,-0.34,0.77,20.62,26.39,894.74,0.84172442,2.05,1013.96,-55.92
2016/9/18 3:00,-0.58,0.46,20.88,25.87,894.8,0.740270221,2.01,953.15,-49.48
2016/9/18 3:15,-0.9,-0.03,21.17,25.39,894.86,0.900499861,1.9,833.49,-56.42
2016/9/18 3:30,-1.18,-0.59,21.47,24.9,894.92,1.319280107,1.61,576.68,-74.99
2016/9/18 3:45,-1.44,-0.96,21.74,24.39,894.97,1.730664612,1.97,966.06,5.19
2016/9/18 4:00,-2.02,-0.96,21.98,23.92,894.92,2.236515146,2.47,1585.94,196.89
2016/9/18 4:15,-2.57,-0.85,22.22,23.46,894.85,2.706917066,2.38,1561.54,133.88
2016/9/18 4:30,-3.23,-0.47,22.39,23.34,894.81,3.264015931,1.8,999.5,30.97
2016/9/18 4:45,-3.77,-0.02,22.48,23.56,894.76,3.77005305,1.25,468.53,-50.5
2016/9/18 5:00,-4.27,0.11,22.5,24.08,894.74,4.271416627,1.14,330.68,-55.04
2016/9/18 5:15,-4.52,0.03,22.49,24.71,894.75,4.520099556,1.43,530.2,-59.08
2016/9/18 5:30,-4.61,-0.16,22.49,25.13,894.76,4.612775737,1.21,309.86,-68.63
2016/9/18 5:45,-4.73,-0.28,22.57,25.19,894.74,4.738280279,0.96,169.79,-61.92
2016/9/18 6:00,-4.88,-0.17,22.69,25.08,894.7,4.882960168,1.18,280.86,-59.6
2016/9/18 6:15,-5.04,0.03,22.76,25.06,894.68,5.040089285,1.81,898.29,0.71
2016/9/18 6:30,-5.15,0.44,22.74,25.15,894.7,5.168761941,1.93,985.14,19.93
2016/9/18 6:45,-5.39,0.34,22.68,25.2,894.57,5.400712916,1.83,823.81,-74.71
2016/9/18 7:00,-5.65,-0.02,22.63,25.14,894.41,5.650035398,1.71,699.67,-52.83
2016/9/18 7:15,-5.78,-0.31,22.64,24.95,894.29,5.788307179,1.59,601.54,-73.24
2016/9/18 7:30,-5.86,-0.39,22.66,24.77,894.21,5.872963477,1.56,697.6,-58.9
2016/9/18 7:45,-6.1,-0.41,22.65,24.71,894.18,6.113763162,1.74,908.83,-29.47
2016/9/18 8:00,-6.35,-0.43,22.6,24.7,894.16,6.364542403,1.92,1210.01,27.42
2016/9/18 8:15,-6.53,-0.41,22.59,24.61,894.14,6.542858702,2.88,2485.54,501.66
2016/9/18 8:30,-6.65,-0.29,22.59,24.58,894.11,6.656320305,3.72,3856.8,1203.35
2016/9/18 8:45,-6.65,-0.05,22.59,24.6,894.06,6.650187967,3.41,3175.14,895.56
2016/9/18 9:00,-6.61,0.18,22.63,24.57,894,6.612450378,3.08,2531.71,562.08
2016/9/18 9:15,-6.61,0.39,22.65,24.59,893.95,6.621495299,2.63,1767.75,118.37
2016/9/18 9:30,-6.52,0.53,22.67,24.65,893.91,6.541505943,2.4,1475.64,2
